humidity,timeout,temp,co2,time 
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 40.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:11
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 40.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:12
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 40.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:13
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 40.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:15
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 96.0, 65535.0, 45.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:16
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 96.0, 65535.0, 45.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:17
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 96.0, 65535.0, 45.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:18
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 96.0, 65535.0, 45.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:20
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.0, 2.0, 65535.0, 50.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:21
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.0, 2.0, 65535.0, 50.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:22
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.0, 2.0, 65535.0, 50.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:23
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[26.0, 2.0, 65535.0, 50.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:25
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[31.0, 7.0, 65535.0, 55.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:26
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[31.0, 7.0, 65535.0, 55.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:27
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[31.0, 7.0, 65535.0, 55.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:28
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[31.0, 7.0, 65535.0, 55.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:30
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[36.0, 12.0, 65535.0, 60.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:31
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[36.0, 12.0, 65535.0, 60.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:32
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[36.0, 12.0, 65535.0, 60.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:33
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[36.0, 12.0, 65535.0, 60.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:35
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[41.0, 17.0, 65535.0, 65.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:36
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[41.0, 17.0, 65535.0, 65.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:37
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[41.0, 17.0, 65535.0, 65.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:38
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[41.0, 17.0, 65535.0, 65.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:40
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[46.0, 21.0, 65535.0, 70.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:41
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[46.0, 21.0, 65535.0, 70.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:42
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[46.0, 21.0, 65535.0, 70.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:43
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[46.0, 21.0, 65535.0, 70.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:45
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[51.0, 26.0, 65535.0, 75.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:46
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[51.0, 26.0, 65535.0, 75.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:47
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[51.0, 26.0, 65535.0, 75.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:48
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[51.0, 26.0, 65535.0, 75.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:50
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[56.0, 32.0, 65535.0, 80.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:51
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[56.0, 32.0, 65535.0, 80.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:52
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[56.0, 32.0, 65535.0, 80.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:53
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[56.0, 32.0, 65535.0, 80.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:55
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[61.0, 37.0, 65535.0, 85.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:56
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[61.0, 37.0, 65535.0, 85.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:57
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[61.0, 37.0, 65535.0, 85.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:23:58
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[61.0, 37.0, 65535.0, 85.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:00
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.0, 41.0, 65535.0, 90.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:01
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.0, 41.0, 65535.0, 90.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:02
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.0, 41.0, 65535.0, 90.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:03
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[66.0, 41.0, 65535.0, 90.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:05
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[71.0, 47.0, 65535.0, 95.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:06
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[71.0, 47.0, 65535.0, 95.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:07
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[71.0, 47.0, 65535.0, 95.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:08
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[76.0, 51.0, 65535.0, 2.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:10
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[76.0, 51.0, 65535.0, 2.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:11
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[76.0, 51.0, 65535.0, 2.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:12
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[76.0, 51.0, 65535.0, 2.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:13
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[76.0, 51.0, 65535.0, 2.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:15
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[81.0, 57.0, 65535.0, 7.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:16
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[81.0, 57.0, 65535.0, 7.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:17
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[81.0, 57.0, 65535.0, 7.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:18
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[81.0, 57.0, 65535.0, 7.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:20
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[86.0, 62.0, 65535.0, 12.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:21
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[86.0, 62.0, 65535.0, 12.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:22
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[86.0, 62.0, 65535.0, 12.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:23
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[86.0, 62.0, 65535.0, 12.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:25
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[91.0, 67.0, 65535.0, 17.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:26
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[91.0, 67.0, 65535.0, 17.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:27
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[91.0, 67.0, 65535.0, 17.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:28
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[91.0, 67.0, 65535.0, 17.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:30
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[96.0, 72.0, 65535.0, 22.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:31
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[96.0, 72.0, 65535.0, 22.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:32
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[96.0, 72.0, 65535.0, 22.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:33
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[96.0, 72.0, 65535.0, 22.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:35
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 77.0, 65535.0, 27.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:36
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 77.0, 65535.0, 27.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:37
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 77.0, 65535.0, 27.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:38
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 77.0, 65535.0, 27.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:40
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 82.0, 65535.0, 32.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:41
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 82.0, 65535.0, 32.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:42
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 82.0, 65535.0, 32.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:43
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 82.0, 65535.0, 32.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:45
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 87.0, 65535.0, 37.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:46
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 87.0, 65535.0, 37.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:47
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 87.0, 65535.0, 37.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:48
"[34.18, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 87.0, 65535.0, 37.0, 0.0, 0.0, 0.0, 0.0]","[22.799999, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:24:50
